,ka.admin.menu.rated_places,Rated Organisation,შეფასებული ორგანიზაციები,,
,ka.admin.menu.pending_invitations,Pending Invitations,გაგზავნილი მოწვევები,,
,ka.admin.menu.uploaded_photos,Uploaded Photos,ატვირთული ფოტოები,,
,ka.admin.menu.manage_providers,Manage Providers,პროვაიდერების მართვა,,
,ka.admin.menu.manage_places,Organisation ,ორგანიზაცია,,
,ka.admin.menu.moderate_photos,Moderate Photos,ფოტოების გადაწყობა,,
,ka.admin.menu.users,Users,მომხმარებლები,,
,ka.admin.menu.providers,Providers,პროვაიდერები,,
,ka.admin.menu.places,Organisations,ორგანიზაციები,,
,ka.admin.menu.services,Services,მომსახურებები ,,
,ka.admin.menu.page_contents,Page Contents,გვერდზე ასახული ინფორმაცია ,,
,ka.admin.menu.place_report,Reported Organisations,პრობლემური ორგანიზაციები ,,
,ka.admin.menu.place_ownership,Place Ownership,მართვის უფლების მიცემა,,
,ka.admin.menu.place_service,Place Service,სერვისების განთავსება / დამატება ,,
,ka.admin.menu.new_provider,New Provider,ახალი პროვაიდერი,,
,ka.admin.menu.place_tags,Place Tags,ადგილის კატეგორია,,
,ka.admin.menu.place_tag,Place Tag,ადგილის კატეგორია,,
,ka.admin.menu.resources,Topics,თემა,,
,ka.admin.menu.resource_items,Chapters,თავი,,
,ka.admin.user.email,Email,ელ.ფოსტა,,
,ka.admin.user.password,Password,პაროლი,,
,ka.admin.user.password_confirmation,Password Confirmation,პაროლის დადასტურება,,
,ka.admin.user.has_agreed_html,I have accepted the&nbsp;%{link}!:,მე ვეთანხმები პირობებს &nbsp;%{link}!:,,
,ka.admin.user.promote,Promote to Admin!:,დაუკავშირდი ადმინისტრატორს!:,,
,ka.admin.moderates.place_service.title,Moderate Organisation's Services,ორგანიზაციის მომსახურებების მართვა,,
,ka.admin.moderates.place_report.title,Moderate Reported Organisations,პრობლემური ორგანიზაციების  მართვა,,
,ka.admin.moderates.place_report.reported_by,Reported By:,მომწოდებელი:,,
,ka.admin.moderates.place_report.reason,Reason:,მიზეზი:,,
,ka.admin.moderates.place_ownership.title,Moderate Organization's Ownership,ორგანიზაციაზე წვდომის მართვა,,
,ka.admin.moderates.place_ownership.linked_provider,Provider:,მიმწოდებელი:,,
,ka.admin.moderates.place_ownership.request_from,Request From:,მოითხოვა:,,
,ka.admin.moderates.place_tag.title,Moderate Organization's Tag,ორგანიზაციის კატეგორიის მართვა,,
,ka.admin.moderates.place_tag.created_by,Created By:,შექმნილია:,,
,ka.admin.moderates.place_tag.tag,Tag:,კატეგორია:,,
,ka.admin.moderates.new_provider.title,Moderate New Provider,ახალი მიმწოდებელის მართვა,,
,ka.admin.moderates.new_provider.created_by,Created By:,შექმნილია:,,
,ka.admin.moderates.new_provider.name,Provider Name:,მიმწოდებლის სახელი:,,
,ka.admin.moderates.new_provider.description,Description:,აღწერა:,,
,ka.admin.uploads.list.uploaded_by,Uploaded By:,ატვირთულია:,,
,ka.admin.uploads.list.manage_with_no_owners,Manage Organization's  Photos With No Owner,"ორგანიზაციის ფოტოების მართვა, ვისაც არ ყავს მფლობელი",,
,ka.admin.resources.new_item,New Chapter ,ახალი თავი,,
,ka.admin.resources.list,Chapters,თავები,,
,ka.admin.resource_items.new_item,New Resource Content,ახალი თემის შინაარსი,,
,ka.admin.resource_items.list,Chapters,თავები,,
,ka.application.dialog.partners,PARTNERS,პარტნიორები,,
,ka.application.dialog.contact,CONTACT,საკონტაქტო ინფორმაცია,,
,ka.application.dialog.org,MAC Georgia,მაკ ჯორჯია,,
,ka.application.dialog.address,Address:,მისამართი:,,
,ka.application.dialog.address_content,"3 Kavsadze, Second Floor, Tbilisi, Georgia","კავსაძის ქუჩა 3 , მეორე სართული, თბილისი, საქართველო",,
,ka.application.dialog.phone,Phone:,ტელეფონი:,,
,ka.application.dialog.phone_content,Free Hotline: 0 800 900 902; Office #: 2197378,უფასო ცხელი ხაზი: 0 800 900 902; ოფისი #: 2197378,,
,ka.application.dialog.email,Email:,ელ.ფოსტა:,,
,ka.application.dialog.email_content,mac_info@macgeorgia.org,mac_info@macgeorgia.org,,
,ka.application.dialog.report,Report a problem with '%{name}',შეატყობინე პრობლემა '%{name}'-ს,,
,ka.application.dialog.report_button,Send,გაგზავნა,,
,ka.application.dialog.report_placeholder,Enter the reason for the report,ჩაწერეთ შეტყობინების გაგზავნის მიზეზი,,
,ka.application.dialog.alt.close,Close Dialog,დიალოგის დახურვა,,
,ka.application.dialog.alt.address,Contact Address,მისამართი ,,
,ka.application.dialog.alt.phone,Contact Phone,ტელეფონი,,
,ka.application.dialog.alt.email,Contact Email,ელ.ფოსტა,,
,ka.application.navigation.logo_title,Sheage - Discovering Services,შეაღე - აღმოაჩინე მომსახურებები,,
,ka.application.navigation.logo_alt,Sheage - Discovering Services Logo,შეაღე - აღმოაჩინე მომსახურების ლოგო,,
,ka.application.navigation.user_title,Your profile,თქვენი პროფილი,,
,ka.application.navigation.user_alt,Your profile image,თქვენი პროფილის სურათი,,
,ka.application.navigation.about,ABOUT,ჩვენ შესახებ,,
,ka.application.navigation.faq,FAQ,ხშირად დასმული კითხვები,,
,ka.application.navigation.contact,CONTACT,დაგვიკავშირდით,,
,ka.application.navigation.resources,RESOURCES,რესურსები,,
,ka.application.navigation.facebook_alt,Share on Facebook,Facebook -ზე გაზიარება,,
,ka.application.navigation.twitter_alt,Share on Twitter,Twitter-ზე გაზიარება,,
,ka.application.navigation.sign_up,Register,რეგისტრაცია,,
,ka.application.navigation.sign_in,Sign In,შესვლა,,
,ka.application.navigation.log_out,Log Out,გასვლა,,
,ka.application.slideshow.alt.close,Close slideshow,ფოტო-კოლაჟის დახურვა,,
,ka.application.slideshow.alt.prev,Show previous slideshow image,წინა ფოტოს ნახვა,,
,ka.application.slideshow.alt.next,Show next slideshow image,მომდევნო ფოტოს ნახვა,,
,ka.root.index.what,What are you looking for,რას ეძებთ,,
,ka.root.index.where,Where,სად,,
,ka.root.index.filters,Filters,ფილტრი,,
,ka.root.index.services,Services:,მომსახურებები:,,
,ka.root.index.cancel,Cancel,გაუქმება,,
,ka.root.index.apply,Apply,გაშვება,,
,ka.root.index.rate,Rate:,შეაფასე:,,
,ka.root.index.favorites,Filter by Favorites:,გამოაჩინე რჩეულები:,,
,ka.root.index.rating,Rating:,შეფასება:,,
,ka.root.index.result.one,Result,შედეგი,,
,ka.root.index.result.other,Results,შედეგები,,
,ka.root.index.alt.filter,Filter,გაფილტვრა,,
,ka.root.index.alt.show_all,Show all,ყველას ნახვა,,
,ka.root.index.alt.show_favorite,Show favorite places,რჩეული ადგილების ნახვა,,
,ka.root.index.filter.by_map,Filter as I move the map,გამოაჩნე რუკაზე მონიშნულები,,
,ka.root.index.placeholder.what,"Place, address or city",მიუთითე მისამართი ან ქალაქი,,
,ka.root.index.placeholder.where,Regions,რეგიონები,,
,ka.root.index.title.keyboard,Select keyboard to use,აირჩიეთ ენა,,
,ka.root.index.not_found,There is no data found with provided filters,გაფილტვრის შედეგად ინფორმაცია არ მოიძებნა ,,
,ka.root.index.list_view,List View,ჩამონათვალის ნახვა,,
,ka.root.index.show_map,View Map,რუკის ნახვა ,,
,ka.root.index.hide_map,Hide Map,რუკის დამალვა ,,
,ka.root.place.contact_place,Contact %{provider},დაუკავშირდი %{provider},,
,ka.root.place.your_name,Your Name,თქვენი სახელი,,
,ka.root.place.your_email,Your Email,თქვენი ელ.ფოსტა,,
,ka.root.place.your_message,Your Message,თქვენი შეტყობინება ,,
,ka.root.place.send,Send,გააგზავნეთ,,
,ka.root.place.rating,Rating,შეფასება,,
,ka.root.place.rate,Rate,შეაფასე,,
,ka.root.place.report,Report,შეტყობინება,,
,ka.root.place.take_ownership,Take Ownership,მონაცემის მართვა,,
,ka.root.place.take_ownership_underway,Ownership Under Consideration,მონაცემების მართვის უფლება განხილვის პროცესშია ,,
,ka.root.place.share,Share,გაზიარება,,
,ka.root.place.service_tags,Tags:,კატეგორია:,,
,ka.root.place.comments,Comments,კომენტარი,,
,ka.root.place.service.description,Short description of service,მომსახურების მოკლე აღწერა,,
,ka.root.place.service.restricted_geographic_area.true,Service is available to residents of the following municipalities,მომსახურება მიეწოდება შემდეგ მუნიციპალიტეტში / ებში მცხოვრებ პირის,,
,ka.root.place.service.restricted_geographic_area.false,Service is available to persons in all regions of Georgia,მომსახურება მიეწოდება ნებისმიერ გეოგრაფიულ არეალში მცხოვრებ პირს,,
,ka.root.place.service.municipality,The service is funded by Municipality,მომსახურების ფინანსური მხარდამჭერია მუნიციპალიტეტი,,
,ka.root.place.service.state,The service is Central government,მომსახურების ფინანსური მხარდამჭერია ცენტრალური ხელისუფლება,,
,ka.root.place.service.private_org,The service is Private (not supported by local or central government),მომსახურება კერძოა,,
,ka.root.place.service.age_restriction.true,The service is available to the following ages,მომსახურება განკუთვნილია შემდეგი ასაკობრივი ჯგუფისთვის,,
,ka.root.place.service.age_restriction.false,Service is available to persons of all ages,მომსახურება განკუთვნილია ნებისმიერი ასაკობრივი ჯგუფისთვის ,,
,ka.root.place.service.can_be_used_by.anyone,Service is available to all,მომსახურება განკუთვნილია ყველასთვის,,
,ka.root.place.service.can_be_used_by.diagnosis_with_status,Service is available to all with a disability status and related diagnosis,მომსახურებით სარგებლობა შეუძლიათ  შეზღუდული შესაძლებლობის სტატუსის მქონე პირებს ,,
,ka.root.place.service.can_be_used_by.diagnosis_without_status,Service is available persons with the following specific diagnoses (with or withought disability status),"მომსახურებით სარგებლობა შეუძლიათ შემდეგი დიაგნოზის მქონე პირებს 
(შეზღუდული შესაძლებლობის სტატუსით ან მის გარეშე) 
",,
,ka.root.place.service.service_activities,Organization provides the following activities ,ორგანიზაცია უზრუნველყოფს შემდეგი სახის აქტივობებს ,,
,ka.root.place.service.service_specialists,The following specialists are involved in provision of service / support,მომსახურებას აწვდიან შემდეგი სპეციალისტები,,
,ka.root.place.service.need_finance.true,Co-financing may be required,თქვენ შეიძლება დაგჭირდეთ მომსახურების  თანადაფინანსება,,
,ka.root.place.service.need_finance.false,The service is free of cost,სერვისი სრულიად უფასოა,,
,ka.root.place.service.get_involved_link,Click on the following link to learn how to get involved,"იმისათვის, რომ გაიგოთ როგორ ჩაერთოთ მომსახურებაში, მიყევით ბმულს",,
,ka.root.faq.title,FAQ,ხშირად დასმული კითხვები,,
,ka.root.place_ownership_dialog.take_ownership_for,"Take Ownership of ""%{name}""","""%{name}"" მონაცემის მართა",,
,ka.root.place_ownership_dialog.existing_provider,Pick existing provider,აირჩიეთ არსებული პროვაიდერი,,
,ka.root.place_ownership_dialog.or_create,or create new,ან შექმენით ახალი,,
,ka.root.place_ownership_dialog.incase_existing_provider,"* If existing provider is picked, this text will be ignored.","* თუ მოხდა არსებული პროვაიდერის არჩევა, ეს ტექსტი იქნება უარყოფილი.","* თუ არსებული პროვაიდერი აირჩა, ეს ტექსტი იქნება უარყოფილი.",
,ka.root.place_ownership_dialog.take_ownership,Take Ownership,მონაცემის მართა,,
,ka.mailer.hello,Hello %{name}!,გამარჯობა %{name}!,,
,ka.mailer.hi,Hi %{name},გამარჯობა %{name},,
,ka.mailer.welcome,Welcome to %{name}! You will soon be able to search and find details for all  services in Georgia.,მადლობას გიხდით %{name} სტუმრობისათვის! თქვენ შეძლებთ მოიძიოთ ინფორმაცია შეზღუდული შესაძლებლობის მქონე პირთათვის განკუთვნილი  მომსახურებების შესახებ საქართველოში.,,
,ka.mailer.account_created,An account has been created in your name. Please click on the following link to verify your email address and gain full access to all the features of %{name}:,"თქვენს სახელზე შექმნილია გვერდი. დააწკაპუნეთ ქვემოთ ბმულზე, რათა მოხდეს ელ.ფოსტის გადამოწმება და გქონდეთ წვდომა %{name} მომსახურებებზე:",,
,ka.mailer.confirm_account,Confirm my account,მონაცემების დადასტურება,,
,ka.mailer.as_soon_as,"As soon as you have been verified, you can log in in to your account anytime by clicking Sign In on the %{name} home page.","როგორც კი მოხდება თქვენი მონაცემების დადასტურება, მთავარ გვერდზე შესვლა - ზე დააწკაპუნებით %{name}, ნებისმიერ დროს  შეძლებთ პირად გვერდზე შესვლას.  ",,
,ka.mailer.need_assistance,"If you need assistance searching your required services or would like to contact us with any questions or feedback, please use the Contact Us page at http://","თუ გსურთ დახმარება სასურველი მომსახურების მოძიებაში ან გსურთ დატოვოთ ნებისმიერი შეტყობინება,  მოგვწერეთ: info.rehabge@gmail.com ან დაგვიკავშრდეთ ტელეფონზე 0 800 900 902",,
,ka.mailer.phone_number,Alternatively you may call this number:,თქვენ ასევე  შეგიძლიათ დაგვიკავშირდეთ ტელეფონის ნომერზე:,,
,ka.mailer.thanks,Thank you for registering. We hope you enjoy using %{name}.,მადლობას გიხდით რეგისტრაციისათვის. იმედია კმაყოფილი დარჩებით %{name ის გამოყენებით.,,
,ka.mailer.thanks_short,Thanks!,მადლობა!,,
,ka.mailer.register,"To Register your Organisation/services, all you have to do is log in to your account and follow these simple steps:",ორგანიზაციის/მომსახურების რეგისტრაციისათვის შექმენით პირადი გვერდი და მიყევით ინსტრუქციას: ,,
,ka.mailer.register_1,Click 'Register Services' button,"დააწკაპუნეთ ""მომსახურების რეგისტრაცია""",,
,ka.mailer.register_2,Complete the application details. Note that you are able to register as many categories of service linked to your profile as you wish.,"სრულად შეავსეთ ველები. თქვენ შეგიძლიათ დაარეგისტრიროთ შეუზღუდავი რაოდენობის მომსახურებები, მაგრამ ისინი აუცილებლად უნდა იყოს დაკავშირებული თქვენს საქმიანობასთან.",,
,ka.mailer.register_3,Submit Registration,რეგისტრაციის დადასტურება ,,
,ka.mailer.someone_requested,Someone has requested a link to change your password. You can do this through the link below.,პაროლის შესაცვლელად მიყევით ბმულს,,
,ka.mailer.please_ignore,"If you didn't request this, please ignore this email.","თუ თქვენ არ მოგითხოვიათ პაროლის შეცვლა, უგულვებელყავით აღნიშნული შეტყობინება. ",,
,ka.mailer.password_not_changing,Your password won't change until you access the link above and create a new one.,"თქვენი პაროლი არ შეიცვლება, სანამ თქვენ არ გადახვალთ ბმულზე და შექმნით ახალ პაროლს.",,
,ka.mailer.change_my_password,Change my password,პაროლის შეცვლა,,
,ka.mailer.account_locked,Your account has been locked due to an excessive number of unsuccessful sign in attempts.,"თქვენ რამდენჯერმე არასწორად შეიყვანეთ პაროლი, გვერდი დაიბლოკა.",,
,ka.mailer.link_unlock,Click the link below to unlock your account,"გვერდიდან ბლოკის ასახსნელად, გადადით ბმულზე",,"account
გვერდი თუ ანგარიში"
,ka.mailer.unlock_account,Unlock my account,ბლოკის მოხსნა,,
,ka.notification.admin_moderate.subject,New Moderation Request(s),ახალი მოდერაციის მოთხვნა,,
,ka.notification.admin_moderate.hello,"Hello Admin,","გამარჯობა ადმინისტრატორო,",,
,ka.notification.admin_moderate.intro,You have new items to moderate:,ახალი მონაცემები საჭიროებს მოდერაციას:,,
,ka.notification.admin_moderate.report_item,%{n} place report(s),%{n} დარეპორტებული ადგილი,,
,ka.notification.admin_moderate.ownership_item,%{n} take ownership request(s),%{n} მფლობელობის მოთხოვნა,,
,ka.notification.admin_moderate.new_provider_item,%{n} new provider(s),%{n} ახალი პროვაიდერი / ები,,
,ka.notification.admin_moderate.tag_item,%{n} tag(s),%{n} კატეგორია / ები,,
,ka.notification.moderator_response.subject,Your request(s) was moderated,თქვენი მოთხვა იქნა მოდერირებული,,
,ka.notification.moderator_response.hello,"Hello %{name},","გამარჯობა %{name},",,
,ka.notification.moderator_response.intro,Moderated request(s):,მოდერირებული მოთხვნა / ები:,,
,ka.notification.moderator_response.report_type,%{n} place report(s),%{n} ადგილის რეპორტი,,
,ka.notification.moderator_response.ownership_type,%{n} take ownership request(s),%{n} მფლობელი,,
,ka.notification.moderator_response.new_provider_type,%{n} new provider(s),%{n} ახალი პროვაიდერი / ები,,
,ka.notification.moderator_response.tag_type,%{n} tag(s),%{n} კატეგორია / ები,,
,ka.notification.moderator_response.photo_type,%{n} photos(s),%{n} ფოტო / ები,,
,ka.notification.moderator_response.labels.place,Organisation,ორგანიზაცია,,
,ka.notification.moderator_response.labels.reason,Reason,მიზეზი,,
,ka.notification.moderator_response.labels.state,Status,სტატუსი,,
,ka.notification.moderator_response.labels.provider,Provider,პროვაიდერი,,"provider
პროვიდერი თუ სერვივის მიმწოდებელი
"
,ka.notification.moderator_response.labels.description,Description,აღწერა,,
,ka.notification.moderator_response.labels.photo,Photo,ფოტო,,
,ka.notification.photo_upload.subject,New photo uploaded,დაემატა ახალი ფოტო,,
,ka.notification.photo_upload.hello,"Hello %{name},","გამარჯობა %{name},",,
,ka.notification.photo_upload.intro,You have %{n} uploaded photo(s):,თქვენ გაქვთ %{n} ატვირთული ფოტო:,,
,ka.notification.photo_upload.labels.user,User,მომხმარებელი,,
,ka.notification.photo_upload.labels.photo,Photo,ფოტო,,
,ka.notification.photo_upload.labels.place,Organisation,ორგანიზაცია,,
,ka.notification.place_invitation.subject,Invitation to Manage %{place} on Sheaghe,"მოწვევა, რომ მართო შეაღე %{place} ",,
,ka.notification.place_invitation.hello,"Hello,","გამარჯობა,",,
,ka.notification.place_invitation.intro1,You have been invited to manage the content for %{place}.,თქვენ მოგივიდათ მოწვევა რომ  მართოთ %{place}.,,
,ka.notification.place_invitation.intro2,"To accept the invitation, click the link below.","მოწვევის დასადასტურებლად, მიყევით ბმულს.",,
,ka.notification.place_invitation.intro3,"If you do noto want to accept the invitation, you do not have to do anything. The invitation will expire after %{num} days.","თუ გსურთ მოწვევის უარყოფა, დაელოდეთ. მოწვევა გაქრება %{num} დღის შემდეგ. ",,
,ka.notification.place_invitation.accept,Accept Invitation,მოწვევის მიღება,,
,ka.notification.contact.subject,Customer Message,მომხმარებლის შეტყობინება,,
,ka.notification.contact.hello,"Hello,","გამარჯობა,",,
,ka.notification.contact.intro,You have new message from customer:,თქვენ მიიღეთ ახალი შეტყობინება მომხმარებლისგან,,
,ka.notification.contact.customer_name,Name: %{name},სახელი: %{name},,
,ka.notification.contact.customer_email,Email: %{email},ელ.ფოსტა: %{email},,
,ka.notification.contact.customer_text,Message Text: %{text},შეტყობინება: %{text},,
,ka.notification.contact.errors.sender_missing,Name is required field,სახელის ველის შევსება აუცილებელია,,
,ka.notification.contact.errors.improper_email,Email is not valid,ელ.ფოსტა არ არის სწორი,,
,ka.notification.contact.errors.text_missing,Message text is blank,შეტყობინების ველი ცარიელია,,
,ka.notification.contact.errors.skynet_detected,Oops,Oops,,
,ka.errors.oops,Oops!,Oops!,,
,ka.errors.not_found,404 Page Not Found,404 გვერდი არ მოიძებნა,,
,ka.errors.server_error,500 Internal server error,500 შიდა სერვერის პრობლემა,,
,ka.errors.404_sorry,"Sorry, the requested page has not been found!","ბოდიში, გვერდი ვერ მოიძებნა!",,
,ka.errors.500_sorry,"Sorry, there's been a server error. Please try again later.","ბოდიში, სერვერის პრობლემაა. მოგვიანებით სცადეთ.",,
,ka.errors.faq_label,Frequently Asked Questions,ხშირად დასმული კითხვები,,
,ka.errors.have_questions_html,"Have questions? Click here to view our %{link}. For further assistance, please contact 0 800 900 902.","შეკითხვების შემთხვევაში გადადით ბმულზე %{link}. ან, დაგვიკავშირდით ტელეფონის ნომერზე 0 800 900 902, ",,
,ka.errors.ws_error,"Sorry, a server error occurred. Please refresh this page.","ბოდიში, სერვერის პრობლემაა, გთხოვთ განაახლოთ გვერდი.",,
,ka.errors.try_again,"Something went wrong, try again later",დაუდგენელი პრობლემა.  კიდევ სცადოთ,,
,ka.config.not_authorized,You are not allowed go to that page.,სამწუხაროდ თქვენ ვერ გადახვალთ ამ გვერდზე.,,
